course_id,date_reviews,rating
correccion-estilo-variaciones,2019,4.677966101694915
correccion-estilo-variaciones,2020,4.723404255319149
countering-terror-violent-extremism,2020,4.84
covid-19-contact-tracing-for-nursing-professionals,2020,4.428571428571429
covid-19-what-you-need-to-know,2020,4.838901262063845
craft-of-plot,2016,4.518716577540107
craft-of-plot,2017,4.612121212121212
craft-of-plot,2018,4.7398843930635834
craft-of-plot,2019,4.598360655737705
craft-of-plot,2020,4.7007481296758105
crash-course-in-causality,2017,4.823529411764706
crash-course-in-causality,2018,4.526315789473684
crash-course-in-causality,2019,4.423076923076923
crash-course-in-causality,2020,4.733333333333333
creative-problem-solving,2015,4.7
creative-problem-solving,2016,3.4193548387096775
creative-problem-solving,2017,3.6153846153846154
creative-problem-solving,2018,3.909090909090909
creative-problem-solving,2019,3.923076923076923
creative-problem-solving,2020,4.5793103448275865
creative-thinking-techniques-and-tools-for-success,2020,4.746987951807229
crypto,2016,4.791304347826087
crypto,2017,4.793269230769231
crypto,2018,4.795620437956204
crypto,2019,4.798165137614679
crypto,2020,4.733333333333333
cs-fundamentals-1,2019,4.593406593406593
cs-fundamentals-1,2020,4.613013698630137
cs-fundamentals-2,2019,4.666666666666667
cs-fundamentals-2,2020,4.671875
cultural-competence-aboriginal-sydney,2017,5.0
cultural-competence-aboriginal-sydney,2018,4.0
cultural-competence-aboriginal-sydney,2019,4.6
cultural-competence-aboriginal-sydney,2020,4.933333333333334
curanderismo-plants,2019,1.0
curanderismo-plants,2020,1.0
customer-segmentation-prospecting,2018,4.7727272727272725
customer-segmentation-prospecting,2019,4.636363636363637
customer-segmentation-prospecting,2020,4.738317757009346
cybersecurity-compliance-framework-system-administration,2019,4.833333333333333
cybersecurity-compliance-framework-system-administration,2020,4.5
cybersecurity-roles-processes-operating-system-security,2019,4.285714285714286
cybersecurity-roles-processes-operating-system-security,2020,4.417721518987341
data-analysis-with-python,2018,4.217391304347826
data-analysis-with-python,2019,4.3615494978479195
data-analysis-with-python,2020,4.519466073414906
data-analytics-for-lean-six-sigma,2017,4.8120805369127515
data-analytics-for-lean-six-sigma,2018,4.8686868686868685
data-analytics-for-lean-six-sigma,2019,4.874015748031496
data-analytics-for-lean-six-sigma,2020,4.907894736842105
data-lakes-data-warehouses-gcp,2020,4.604444444444445
data-management,2016,4.45
data-management,2017,4.611111111111111
data-management,2018,4.615384615384615
data-management,2019,4.5
data-management,2020,4.811594202898551
data-science-k-means-clustering-python,2019,4.5
data-science-k-means-clustering-python,2020,4.611111111111111
data-science-methodology,2018,4.266129032258065
data-science-methodology,2019,4.332041343669251
data-science-methodology,2020,4.355392156862745
data-scientists-tools,2015,4.666666666666667
data-scientists-tools,2016,4.220779220779221
data-scientists-tools,2017,4.45635528330781
data-scientists-tools,2018,4.51270207852194
data-scientists-tools,2019,4.557083906464924
data-scientists-tools,2020,4.620233050847458
data-visualization-tableau,2016,4.03030303030303
data-visualization-tableau,2017,4.228758169934641
data-visualization-tableau,2018,4.274647887323944
data-visualization-tableau,2019,4.327935222672065
data-visualization-tableau,2020,4.354330708661418
database-management,2015,4.605263157894737
database-management,2016,4.331081081081081
database-management,2017,4.612244897959184
database-management,2018,4.258620689655173
database-management,2019,4.589743589743589
database-management,2020,4.55
datasciencemathskills,2017,4.321608040201005
datasciencemathskills,2018,4.410852713178294
datasciencemathskills,2019,4.418918918918919
datasciencemathskills,2020,4.477379095163807
decision-making,2016,4.6421052631578945
decision-making,2017,4.431818181818182
decision-making,2018,4.47926267281106
decision-making,2019,4.555555555555555
decision-making,2020,4.511111111111111
deep-neural-network,2017,4.821270310192023
deep-neural-network,2018,4.80651221039449
deep-neural-network,2019,4.807080924855492
deep-neural-network,2020,4.779234972677596
democracia,2015,4.904761904761905
democracia,2016,4.769230769230769
democracia,2017,4.8977272727272725
democracia,2018,4.781818181818182
democracia,2019,4.857142857142857
democracia,2020,4.900662251655629
dental-medicine-penn,2016,4.923076923076923
dental-medicine-penn,2017,4.844444444444444
dental-medicine-penn,2018,4.863636363636363
dental-medicine-penn,2019,4.8076923076923075
dental-medicine-penn,2020,4.8478260869565215
dentistry101,2019,5.0
dentistry101,2020,4.814814814814815
dermatology,2019,5.0
dermatology,2020,3.9857142857142858
design-strategy,2018,4.7
design-strategy,2019,4.619047619047619
design-strategy,2020,4.614457831325301
develop-your-musicianship,2016,4.866666666666666
develop-your-musicianship,2017,4.709677419354839
develop-your-musicianship,2018,4.866666666666666
develop-your-musicianship,2019,4.833333333333333
develop-your-musicianship,2020,4.915254237288136
devops-culture-and-mindset,2018,5.0
devops-culture-and-mindset,2019,4.769230769230769
devops-culture-and-mindset,2020,4.816666666666666
digital-advertising-landscape,2020,4.488888888888889
digital-business-models,2017,4.314285714285714
digital-business-models,2018,4.357142857142857
digital-business-models,2019,4.68
digital-business-models,2020,4.6
dino101,2016,4.961538461538462
dino101,2017,4.905172413793103
dino101,2018,4.909090909090909
dino101,2019,4.921259842519685
dino101,2020,4.928381962864721
discrete-optimization,2016,5.0
discrete-optimization,2017,4.88
discrete-optimization,2018,5.0
discrete-optimization,2019,4.896551724137931
discrete-optimization,2020,4.681818181818182
diversity-inclusion-workplace,2017,4.833333333333333
diversity-inclusion-workplace,2018,5.0
diversity-inclusion-workplace,2019,4.571428571428571
diversity-inclusion-workplace,2020,4.636363636363637
django-database-web-apps,2020,4.628787878787879
dog-emotion-and-cognition,2015,4.568493150684931
dog-emotion-and-cognition,2016,4.52542372881356
dog-emotion-and-cognition,2017,4.696335078534031
dog-emotion-and-cognition,2018,4.766990291262136
dog-emotion-and-cognition,2019,4.838709677419355
dog-emotion-and-cognition,2020,4.671597633136095
droits-de-lhomme,2016,4.826923076923077
droits-de-lhomme,2017,4.834586466165414
droits-de-lhomme,2018,4.833333333333333
droits-de-lhomme,2019,4.840579710144928
droits-de-lhomme,2020,4.921052631578948
drug-commercialization,2017,4.4375
drug-commercialization,2018,4.0
drug-commercialization,2019,4.62962962962963
drug-commercialization,2020,4.686868686868687
drug-development,2016,5.0
drug-development,2017,4.235294117647059
drug-development,2018,4.0588235294117645
drug-development,2019,4.547169811320755
drug-development,2020,4.568888888888889
drug-discovery,2016,4.4
drug-discovery,2017,4.625
drug-discovery,2018,4.296296296296297
drug-discovery,2019,4.454545454545454
drug-discovery,2020,4.623287671232877
ds,2017,4.538461538461538
ds,2018,3.5405405405405403
ds,2019,3.9923076923076923
ds,2020,4.062857142857143
duke-behavioral-finance,2016,3.765957446808511
duke-behavioral-finance,2017,4.2631578947368425
duke-behavioral-finance,2018,4.15625
duke-behavioral-finance,2019,4.1558441558441555
duke-behavioral-finance,2020,4.118243243243243
duke-programming-web,2015,3.981132075471698
duke-programming-web,2016,4.190938511326861
duke-programming-web,2017,4.670967741935484
duke-programming-web,2018,4.6008968609865475
duke-programming-web,2019,4.664383561643835
duke-programming-web,2020,4.603045685279188
